name,count,gender
tornik,2,m
tornike,1,m
torres,1,m
torsten,33,m
torunn,1,w
torvi,1,m
toré,1,m
tosca,8,w
toscane,1,w
toscha,2,m
tosheva,1,w
toshkova,1,w
tosho,1,m
tosn,1,m
toto,1,m
toufaha,1,w
touhiduz,1,m
touko,1,w
toulin,2,w
touma,1,w
toumani,1,m
touni,1,m
tova,5,w
tovah,2,w
tove,9,w
tovia,1,w
tovijah,1,w
towa,1,w
towe,1,m
toya,1,w
toylyyevich,1,m
toyo,1,m
toàn,2,m
tra,6,w
tracee-jolie,1,w
tracey,1,w
tracy,20,w
trae,1,m
trajce,1,m
tram,4,w
tran,19,m
trang,17,w
tranquillo,1,m
traute,1,w
travis,17,m
tray,1,m
trayan,1,m
trayanov,1,m
traychov,1,m
trayvone,1,m
treasure,4,w
treicy,1,w
treis,1,m
tremaine,2,m
trent,2,m
trenton,1,m
treston-john,1,m
treumut,1,m
trevian,1,m
trevis,1,m
trevo,1,m
trevor,4,m
trey,3,m
tri,6,w
tri-an,1,m
triana,1,w
tricia,1,w
triene,1,w
triet,1,m
trieu,4,m
trifon,1,m
triinu,1,w
trikhun,1,m
trim,1,m
trin,1,w
trinchen,1,w
trine,1,w
tringa,1,w
trinh,5,m
triniti,1,w
trinity,3,w
trion,1,m
trisha,2,w
trishan,1,m
trishia,1,w
triss,1,w
tristan,159,m
tristan-alexander,1,m
tristan-elias,1,m
tristana,1,w
tristen,1,m
tristán,1,m
triumf,2,m
trixi,2,w
trixie,1,w
triêu,1,w
triệu,1,m
troka,1,w
tromm,1,w
tron,1,m
trond,1,m
trong,2,m
trouble,1,w
troy,2,m
truc,3,w
trude,1,w
trudi,7,w
trudy,3,w
trung,12,m
trunks,1,m
truong,4,m
trust,1,m
trutz,1,m
tryfon,1,m
tryphine,1,w
trystan,1,m
trà,8,w
trá,1,w
trác,1,m
trâm,6,w
trân,9,w
trèwère,1,m
tréjulie,1,w
trésor,2,m
trí,2,m
trúc,4,w
trương,2,w
trướng,1,m
trường,2,m
trấn,1,w
trần,8,w
trẩn,1,m
trọng,4,m
tsambika,1,w
tsambiko,2,m
tsambikos,1,m
tschantsaldulam,1,w
tschi,1,m
tselmeg,2,m
tselmuun,1,w
tsend,1,w
tshimologo,1,m
tsimprea,1,m
tsisu,1,w
tsobgny,1,m
tsolag,1,m
tsonev,1,m
tsubaki,1,w
tsumugu,1,w
tsvetelina,1,w
tsvetomirova,1,w
tsvetsana,1,w
tsz,1,w
tu,7,m
tuah,1,m
tuan,26,m
tuana,114,w
tuanna,1,w
tuazana,1,m
tuazon,1,w
tuba,10,w
tuba-esra,1,w
tucky,1,m
tudor,5,m
tue,4,w
tufan,9,m
tugay,3,m
tugay-kaan,1,m
tugba,3,w
tugce,2,w
tugomir,1,m
tugra,2,m
tugsbadral,1,m
tuisku,1,m
tul,1,w
tulani,1,w
tulien,1,w
tulijan,1,m
tulin,2,w
tullio,1,m
tullius,1,m
tullo,1,m
tulsi,1,m
tului,2,m
tuma,1,m
tumaini,2,w
tumba,1,w
tumusiime,1,w
tuna,8,m
tunahan,5,m
tunay,4,m
tuncay,6,m
tuncer,1,m
tuncher,1,m
tundzhaeva,1,w
tung,5,m
tunç,3,m
tuong,5,w
tupa,1,m
turab,3,m
turac,1,m
tural,1,m
turan,15,m
turancan,1,m
ture,2,m
turgut,3,m
turhan,1,m
turi,1,m
turki,1,w
turna,1,w
turpalievič,1,m
tuschig,1,m
tusem,4,w
tutku,2,w
tuto,1,m
tuula,4,w
tuuli,4,w
tuulia,2,w
tuuly,1,w
tuvana,1,w
tuyen,3,m
tuyenikelao,1,w
tuyet,1,w
tuyết,4,w
tuân,1,m
tuâń,1,m
tuğana,1,w
tuğba,4,w
tuğcan,1,m
tuğce,1,w
tuğra,22,m
tuğra-emin,1,m
tuğraalp-miraç,1,m
tuğrul,3,m
tuğsem,1,w
tuğçe,10,w
tuģce,1,w
tuǧtekin,1,m
tuấn,13,m
tuẩn,2,m
tuệ,3,m
tvisha,1,w
twain,1,m
twan,1,m
twila,1,w
twila-mau,1,m
twombly,1,m
twum,1,m
tximista,1,m
ty,2,m
tyche,1,w
tycho,5,m
tyla,2,w
tyler,143,m
tyler-dean,1,m
tyler-finn,1,m
tyler-jaden,1,m
tyler-jason,2,m
tyler-jemain,1,m
tyler-jerome,2,m
tyler-joel,2,m
tyler-noel,1,m
tyler-paul,1,m
tyler-prince,1,m
tylian,1,m
tyll,1,m
tylor,10,m
tylor-dean,2,m
tym,2,m
tymon,6,m
tymoteusz,1,m
tyr,2,m
tyra,17,w
tyra-joleen,1,w
tyra-joyce,1,w
tyrael,1,m
tyran,2,m
tyrconnell,1,m
tyrece,1,m
tyree,1,m
tyreece,2,m
tyreen,1,w
tyreese,2,m
tyrell,6,m
tyren,4,m
tyres,1,m
tyrese,9,m
tyrese-keven,1,m
tyrice,1,m
tyrion,2,m
tyron,30,m
tyron-jermain,1,m
tyrone,9,m
tyrone-farrell,1,m
tyrone-wesley,1,m
tyseer,1,w
tysen,1,m
tysier,1,m
tyson,11,m
tyson-niley,1,m
tyson-sean,1,m
tytan,1,m
tyundzhel,2,m
tyurkyan,1,m
tzemile,1,w
tzemine,1,w
tzvi,1,m
tài,3,m
tánith,1,w
tánk,1,m
tâhâ,1,m
tâm,7,m
tân,4,m
täve,4,m
téide,1,m
téo,1,m
têko,1,m
tília,1,w
tín,1,m
tòng,1,m
tómas,1,m
tôn,1,m
tönjes,2,m
tönnies,1,m
tùng,9,m
tú,10,w
túc,1,m
tülay,3,w
tülay-tatjana,1,w
tülien,1,w
tülin,2,w
tümay,1,m
tünde,1,w
türda,1,m
türkan,6,w
türker,2,m
türkoglu,1,m
türkân,1,w
türkü,1,w
türkün,1,w
tüz,1,w
tāne,1,m
tōya,1,m
tương,1,w
tướng,1,w
tường,4,w
tạ,1,m
tấn,2,m
tố,1,w
tống,1,w
tụê,1,w
ubai,1,m
ubaid,1,m
ubaida,1,m
ubay,1,m
ubayda,1,m
ubayda-ali,1,m
ubaydullah,1,m
ubejd,1,m
ubejda,1,w
ubejdullah,1,m
ubeyda,1,m
uchenna,3,m
uda,1,w
udai,1,m
udal,1,w
uday,4,m
udo,34,m
udochi,1,m
udochukwu,1,m
uds,1,m
uejs,1,m
uffe,1,m
ufoma,1,w
ufuk,3,m
ugen,1,w
ugiagbe,1,m
ugo,2,m
ugochuckwu,1,m
ugochukwu,5,w
ugonna,1,m
ugur,2,w
uhsadel,3,w
uhud,1,m
uie,1,m
uiko,1,w
uilliam,1,m
ujama,1,m
uju,1,m
ukata,1,m
ukpa-ohgosa,1,m
uku-abasi,1,w
ul,1,m
uladzimiraŭna,1,w
uladzislava,1,w
ulan,1,m
ulas,2,m
ulaş,5,m
ulbert,1,m
ulf,3,m
ulfert,1,m
uli,7,m
uliana,1,w
uliane,1,w
ulises,1,m
uljana,5,w
ulla,7,w
ullaa,1,w
ulli,3,m
ullrich,3,m
ullrike,1,w
ulrich,65,m
ulrik,3,m
ulrika,2,w
ulrike,37,w
ultima,1,w
ulukman,1,m
ulysse,1,m
ulysses,9,m
uma,17,w
umai,1,w
umaid,1,m
umaimah,1,w
umair,1,w
umalt,1,m
umar,12,m
umara,1,w
umarovna,2,w
umaru,1,m
umay,7,w
umayma,1,w
umberto,2,m
ume-amamah,1,w
umea,1,w
umechiyo,1,w
umer,1,m
umeyr,11,m
umi,1,w
umma,1,w
umman,1,m
umran,3,m
umud,1,m
umujat,1,w
umukeso,1,w
umut,78,m
umut-cumaali,1,m
umutcan,1,m
una,17,m
unai,2,m
undine,10,w
undral,1,m
unejs,2,m
unionia,1,w
unnsteinn,1,m
untamo,1,m
unut,1,m
upke,1,m
ur,1,m
uras,4,m
uraz,1,m
urbahn,1,m
urban,4,m
urbano,1,m
uri,5,m
uriah,1,m
uriah-van,1,m
urie,1,m
uriel,7,m
urosch,1,m
uroš,5,m
urs,5,m
ursa,3,w
ursel,2,w
ursula,73,w
ursuline,1,w
ursus,3,m
urszula,3,w
urte,1,w
uruk,1,w
usain,2,m
usama,2,m
usame,1,m
usar,2,m
usayr,1,m
usema,1,m
usiel,1,m
usman,2,m
usmanovič,2,m
uso,1,m
ussif,1,m
ustym,1,m
usuamila,1,w
usubi,1,w
usva,1,w
uta,15,w
utaybah,1,w
ute,23,w
uthman,1,m
utku,9,m
utkuberk,1,m
utz,3,m
uveys,2,m
uvindya,1,w
uwa,1,m
uwais,4,m
uwe,84,m
uweys,1,m
uy,1,m
uyen,9,w
uygar,3,m
uyi,3,w
uyioghosa,1,m
uyiosa,3,m
uyên,13,w
uyẽn,1,w
uzair,2,m
uzay,1,m
uzochukwu,1,m
uzume,1,w
uğur,15,m
uğur-can,1,m
uğur-kaan,1,m
uğur-tayfun,1,m
uğurcan,1,m
vaani,1,w
vaarana,1,m
vaceslav,1,m
vada,3,w
vader,1,m
vadim,12,m
vadimovič,3,m
vadymovych,1,m
vafaeian,1,m
vagner,1,m
vahan,1,m
vahap,1,m
vahei,1,m
vahid,2,m
vahide,3,w
vahide-nur,1,w
vahit,2,m
vahram,1,m
vaia,1,w
vaida,1,w
vaishaa,1,w
vaishnavi,1,w
vait,1,m
vait-nikolai,1,m
vaitea,1,w
vajrayana,1,w
vakhaevna,1,w
vakhidovič,1,m
vakhidovna,1,w
vakhtang,1,m
vakkas,2,m
vala,2,w
valdas,1,m
valdemar,1,m
valdet,1,m
valdrin,1,m
valea,11,w
valencia,5,w
valencijo,1,m
valent,1,m
valentia,1,w
valentijn,2,m
valentin,659,m
valentin-leopold,1,m
valentin-magnus,1,m
valentina,392,w
valentina-maya,1,w
valentina-theresa,1,w
valentine,20,w
valentino,83,m
valentino-luigi,1,m
valentinov,4,m
valentinova,3,w
valentius,1,m
valentyn,1,m
valentynivna,1,w
valentyno,1,m
valentynovyč,1,m
valentynowytsch,1,m
valentín,3,m
valenzio,1,m
valer,1,m
valer'evna,1,w
valera,1,m
valeri,5,m
valeria,103,w
valerian,12,m
valerie,129,w
valeriev,1,m
valerievič,1,m
valeriia,1,w
valerij,1,m
valerija,14,w
valerijo,6,m
valerijovič,1,m
valerin,1,m
valerina,1,w
valerio,21,m
valerius,3,m
valeriya,2,w
valeriyovych,1,m
valerjevič,1,m
valery,7,w
valeryevna,1,w
valeska,15,w
valessia,1,w
valessio,1,m
valev,1,m
valezka,1,w
vali,1,m
valieh,1,w
valitovna,1,w
valk,1,m
valla,1,w
valle,2,w
valmano,1,m
valmir,1,m
valmira,1,w
valon,3,m
valtteri,1,m
valérie,7,w
van,19,w
vanadis,2,w
vanberg,1,w
vanda,1,w
vander,1,m
vanegas,2,w
vanellanie,1,w
vanellope,3,w
vanellopé,1,w
vanesa,16,w
vanesa-miriam,1,w
vanese,1,w
vanessa,194,w
vanessa-hamida,1,w
vanessa-jolien,1,w
vanessa-letizia,1,w
vanessa-marie,1,w
vanessa-nicole,1,w
vaneva,1,w
vang,2,m
vangelis,1,m
vangelova,1,w
vania,2,m
vaniah,1,w
vanida,1,w
vanillia,1,w
vanja,9,w
vanjola,1,w
vannel,1,w
vanya,2,m
vaqif,1,m
varda,1,w
vardhan,1,m
varduhi,1,w
varian,2,m
varkirat,1,m
varner,1,w
varol,2,m
varro,1,m
vartan,1,m
varujan,1,m
varun,1,m
varunitha,1,w
varus,1,m
varvara,5,w
varvis,1,w
vasco,2,m
vasia,1,w
vasil,2,m
vasil'evič,2,m
vasil'evna,1,w
vasilcios,1,m
vasile,9,m
vasileios,1,m
vasilena,1,w
vasilev,4,m
vasileva,3,w
vasili,2,m
vasilia,1,w
vasilievna,1,w
vasilij,1,m
vasilije,5,m
vasiliki,3,w
vasilina,2,w
vasilios,3,m
vasilis,2,m
vasilisa,2,w
vasilissa,1,w
vasiliy,1,m
vasilkov,1,m
vasilova,1,w
vasily,2,m
vasilyevič,1,m
vasilyevna,1,w
vasken,1,m
vasko,1,m
vassileios,1,m
vassilij,1,m
vassiliki,4,w
vassilios,2,m
vassilis,1,m
vassilisa,2,w
vassilissa,1,w
vassiliy,1,m
vastiel,1,m
vasvi,1,m
vasylevna,1,w
vatan,1,m
vatersname),7,m
vatfey,1,w
vathke,1,w
vaughn,3,m
vaya,1,w
vayda,1,w
vayeh,1,w
vazgeni,1,m
ve,1,w
veda,4,w
vedad,8,m
vedana,1,w
vedat,5,m
vedatov,1,m
vedia,1,w
vedran,1,m
vedrana,1,w
vedric,1,m
veeradej-diamond,1,m
veerle,1,w
veerpal,1,m
vega,10,w
vegard,2,m
vegas,3,m
vehyen,1,w
veikko,1,m
veiko,1,m
veilchen,1,w
veit,31,m
veith,3,m
veith-cem,1,m
veja,1,w
velas,1,m
velasco,1,m
veli,15,m
velibor,1,m
velichkov,1,m
velieva,1,w
velika,1,w
velikov,1,m
velinov,2,m
velislavov,1,m
veliullah,1,m
velizar,3,m
veljan,1,m
veljko,1,m
velko,2,m
vellery,1,w
velma,2,w
velten,2,m
velvet,1,w
vencislav,1,m
veneta,1,w
venezia,2,w
venhar,1,m
veniamin,2,m
venisha,1,w
venisia,1,w
venla,1,w
ventsislavova,3,w
ventur,1,m
ventura,1,w
ventzislav,1,m
venuri,1,w
venus,2,w
vera,81,w
vera-antonia,1,w
vera-luise,1,w
verain,1,m
veraj,1,m
veranika,1,w
verdi,1,m
vereena,1,w
verena,19,w
verenice,1,w
vergil,1,m
vergis,1,m
verian,1,m
verica,1,w
veris,1,m
veritas,1,w
verkov,1,m
verlaine,1,m
verle,1,w
verlyn,1,m
vernaza,1,m
veron,1,m
verona,1,w
veroni,1,w
veronica,11,w
veronika,56,w
veronique,1,w
versace,1,m
verónica,1,w
vesa,1,w
veselin,3,m
veselinov,5,m
veselinova,3,w
veselka,1,w
veskov,1,m
veskova,1,w
vesna,5,w
vesper,2,w
vesselin,1,m
vesta,2,w
vesuvia,1,w
vetfan,1,w
veyda-malou,1,w
veysel,4,m
veysi,2,m
veza,2,w
vi,12,m
via,1,w
viaan,3,m
viacheslavovič,3,m
viacheslavovna,2,w
vian,1,w
viana,1,w
vianne,3,w
viano,1,m
viatrix,1,w
vibash,1,m
vibashi,1,w
vibeke,2,w
vicca,1,w
vicco,18,m
vicente,3,m
vickie,1,w
vicktoria,1,w
vicky,5,w
vico,33,m
victoire,2,w
victoires,1,w
victor,146,m
victori,1,w
victoria,532,w
victoria-annabelle,1,w
victoria-gizem,1,w
victoria-sophie,1,w
victorija,1,w
victorine,2,w
victorios,1,m
victorović,1,m
victorovič,1,m
victorovna,3,w
victory,6,w
victris,1,w
victry,1,w
vid,1,m
vida,29,w
vidan,1,m
vidar,2,m
videira,1,m
vidmantas,1,m
vido,2,m
vidosava,1,w
vidya,3,w
vidya-devi,1,w
vien,1,m
vienna,5,w
vieri,1,m
viet,29,m
viet-phong,1,m
viet-son,1,m
vigan,1,m
viggo,17,m
vighanda,1,w
vignon,1,m
vigo,12,m
vihaan,1,m
vihara,1,w
viidzemvidzefenyuy,1,m
vijen,1,m
vik,1,w
vikenti,1,m
viknora,1,w
viko,1,m
vikram,2,m
viktalia,1,w
vikter,1,m
viktor,166,m
viktor-luis,1,m
viktor-nathan,1,m
viktoria,382,w
viktoria-alice,1,w
viktoria-celestine,1,w
viktorie,1,w
viktorija,8,w
viktoriya,3,w
viktorov,1,m
viktorova,2,w
viktorovič,3,m
viktorovna,3,w
viktorya,1,w
viktória,3,w
vila,1,w
vilas,2,m
vilda,1,w
vildan,1,w
vilde,3,w
vilem,1,m
vilhelm,1,m
vilhelmiina,1,w
vilho,1,m
vili,4,w
vilija,1,w
vilijam,1,m
vilja,2,w
viljo,1,m
viljor,1,m
villa,1,w
villads,1,m
ville,8,m
villem,2,m
vilma,4,w
vilmos,3,m
vilém,1,m
vim,1,m
vimalashri,1,w
vin,9,w
vin-john,1,m
vin-lennox,1,m
vinay,2,m
vinca,1,m
vince,18,m
vincens,1,m
vincent,680,m
vincent-can,1,m
vincent-felix,1,m
vincent-york,1,m
vincentas,1,m
vincenz,2,m
vincenzo,18,m
vincsenzó,1,m
vine,1,w
vineta,1,w
vinh,20,m
vinicio,1,m
vinicius,4,m
vinja,1,w
vinko,4,m
vinnie,2,w
vinny,1,m
vinu,1,m
vinvy,1,w
vinyella,1,w
vinzent,24,m
vinzenz,10,m
viola,50,w
violaine,1,w
violet,7,w
violeta,17,w
violett,5,w
violett-ivy,1,w
violetta,43,w
violette,4,w
violinov,1,m
viona,1,w
vionora,1,w
viorel,1,m
vir,1,m
virgenie,1,w
virgilio,1,m
virgiliu-stefan,1,m
virginia,16,w
virginia-josephin,1,w
virginia-marie,1,w
virginie,2,w
virina,1,w
vironika,1,w
virtue,1,w
virzhiniev,2,m
virzhinieva,2,w
virzhiniova,1,w
visarbekovič,2,m
visaya,1,w
vishwajit,1,m
vita,7,w
vital'evič,1,m
vitalevič,1,m
vitali,5,m
vitalia,1,w
vitalievič,2,m
vitalievna,3,w
vitalii,2,m
vitalij,1,m
vitalina,2,w
vitaliyivna,1,w
vitalli,1,m
vitaly,1,m
vitan,1,m
vitas,1,m
vitja,1,m
vito,67,m
vito-alessandro,1,m
vitoria,3,w
vitorio,2,m
vitovt,1,m
vittoria,11,w
vittorio,3,m
vitus,34,m
vitória,1,w
viva,3,w
vivek,1,m
vivi,2,w
vivia,1,w
vivian,30,w
vivian-mari,1,w
viviana,16,w
viviane,8,w
vivianne,3,w
viviano,1,m
vivica,2,w
vivien,91,w
vivien-delphine,1,w
vivien-ella,1,w
vivien-malin,1,w
vivienna,1,w
vivienne,29,w
viya,2,w
viyaksh,1,m
viyan,7,w
vizhdan,1,w
viên,1,w
viêt,2,m
việt,22,m
vjačeslavovič,1,m
vjekoslav,1,m
vlad,5,m
vlada,4,w
vladan,1,m
vladimir,25,m
vladimir-mihai,1,m
vladimirov,3,m
vladimirova,1,w
vladimirovich,1,m
vladimirovitsch,1,m
vladimirović,1,m
vladimirovič,8,m
vladimirovna,8,w
vladislav,12,m
vladislava,1,w
vladislavovna,1,w
vladislavowich,1,m
vladislavìvna,1,w
vladislaw,1,m
vladlena,1,w
vlaho,1,m
vlera,4,w
vleron,2,m
vlersim,1,m
vllaznim,1,m
vlora,1,w
vo,5,w
vodla,1,m
vojtěch,2,m
volkan,7,m
volker,20,m
volkhart,1,m
volkhild,1,w
volkmar,5,m
volkmer,2,m
volodimirovič,1,m
volodimirovna,1,w
volodymyr,2,m
volodymyrovič,1,m
volodymyrìvna,1,w
von,2,w
vontan,1,m
vornamen,20,w
votan,1,m
vreda,1,w
vrindha,1,w
vroni,1,w
vrtaric,1,m
vsevolodovna,1,w
vu,18,w
vugar,1,w
vuk,8,m
vuka,1,m
vukadin,1,m
vukan,2,m
vukaşin,1,m
vukašin,1,m
vukoman,1,m
vullnet,1,m
vulong,1,m
vunda,1,m
vuong,1,m
vusal,1,m
vuyani,1,m
vuyo,1,m
vy,60,w
vy-julia,1,w
vyacheslav,1,m
vyara,1,w
vyvyien,1,w
vàng,1,m
václav,3,m
váli,2,m
vân,14,w
väinö,2,m
véronique,5,w
véronique-lana,1,w
vérénice,1,w
víctor,2,m
vínce,1,m
vîn,1,w
vîyan,1,w
văn,2,m
vėjas,1,m
věra,1,w
vũ,16,w
vương,1,m
vỹ,2,m
waafa,1,w
waarith,1,m
wabana,1,w
wabiti,1,m
wabo,1,w
wacław,1,m
wadah,2,w
wadata,1,w
waddah,1,m
wade,1,m
wadha,1,w
wadim,3,m
wadislaw,1,m
wadjihollah,1,m
wadoud,1,m
wael,7,m
wafa,2,w
wafaa,4,w
wafic,1,m
waglen,1,w
wagner,2,m
wagou,1,w
wahab,3,m
waheb,1,m
wahedudin,1,m
waheedmervelous,1,m
wahid,1,m
wahida,2,w
wahine,1,w
wahnfried,1,m
wahydah,1,w
wai,2,w
wai-saan,1,w
wailer,1,m
wairimu,2,w
wajiy,1,w
wakiya,1,m
wakunah,1,w
wala,1,w
walaa,1,w
walat,2,m
walburg,1,w
walburga,2,w
waldemar,14,m
waldfried,1,m
waldo,1,m
waleed,2,m
walelign,2,m
walencio,1,m
walentina,3,w
walentino,1,m
walenty,1,m
waleria,2,w
walerian,1,m
waleska,1,w
wali,3,m
walid,29,m
walied,1,m
waliid,1,m
walker,2,m
wallace,2,m
walli,6,w
wally,6,w
walpurga,1,w
walter,102,m
walter-jermaine,1,m
walther,6,m
waltraud,13,w
waltraut,2,w
waly,2,m
walériy,1,m
wamalwa,1,m
wambui,7,w
wami,1,w
wan,1,w
wanda,66,w
wanda-leylanie,1,w
wandera,1,m
wandia,1,w
wandji,1,m
wandong,1,w
wandy,1,w
wang,2,w
wangari,2,m
wangui,1,w
wangyue,1,w
wania,1,w
wanila,1,w
wanja,33,w
wanjai,1,m
wanjiku,5,w
wanjiru,3,w
wankiko,1,w
wanlove,1,m
wantok,1,m
wanxin,1,w
wanyama,1,w
wanyun,1,w
wapili,1,w
waranuch,1,w
waranya,1,w
ward,4,w
warda,1,w
wardan,1,m
wardkes,1,m
waris,1,m
warren,1,m
warwara,2,w
wasif,1,w
wasife,1,w
wasiko,1,m
wasilij,1,m
wasilisa,3,w
wasim,3,m
wasja,1,m
wassara,1,w
wassem,1,m
wassi,1,m
wassiem,1,m
wassili,2,m
wassilissa,1,w
wassily,1,m
wassim,8,m
waswa,2,m
watan,1,w
watcharin,1,m
watfa,1,w
watson,1,m
wave,1,m
wayan,2,m
wayland,1,m
waylet,1,w
waylon,1,m
wayne,5,m
wayra,1,w
wayu,1,m
wazir,1,m
wealth,1,m
weda,3,w
wedad,3,w
wedana,1,w
wedigo,1,m
wednesday,3,w
wehbi,1,m
wei,6,m
wei-wei,1,w
weihao,1,m
weijia,1,w
weike,1,w
weili,1,m
weiwei,1,w
weiyang,1,w
weiying,1,w
weiyue,1,w
welat,7,m
welda,1,w
welitschko,1,m
wella,1,w
welsh,1,m
wemmelund,1,m
wen,2,w
wen-jie,1,m
wenas,1,w
wencke,1,w
wencke-elina,1,w
wend,1,m
wend-kuni,1,w
wendela,1,w
wendelin,12,m
wendell,1,m
wendgounda,1,m
wendla,1,w
wendmanagda,1,m
wendolin,1,m
wendula,2,w
wendy,3,w
wendyam,2,w
wenecia,1,w
weni,1,w
wenke,2,w
wenxin,1,m
wenya,1,w
wenzel,12,m
wenzira,1,w
wenzlawe,1,m
wera,2,w
werinher,1,m
werner,144,m
weronika,11,w
werther,1,m
werud,1,w
wesal,1,m
wesam,1,m
wesley,9,m
wesney,1,m
wessel,1,m
westergaard,1,m
wetzel,1,m
weyda,1,w
whitney,2,m
wiaam,1,m
wiana,2,w
wibisono,1,m
wibke,1,w
wibo,1,m
wichard,1,m
wickie,1,m
wicky,1,w
widar,2,m
widbert,1,m
wido,2,m
wiebke,15,w
wiegand,1,m
wieka,1,w
wieland,10,m
wiep,1,w
wiesław,1,m
wietje,2,w
wigand,1,m
wiggins,1,m
wiggo,1,m
wigo,1,m
wihtred,1,m
wija,1,w
wika,1,w
wikko,1,m
wiktor,10,m
wiktoria,28,w
wil,1,m
wilan,1,m
wilas,1,m
wilbert,2,m
wilbur,1,m
wilde,1,m
wildwind,1,m
wilfred,1,m
wilfredo,1,m
wilfried,23,m
wilhelm,345,m
wilhelm-raphael,1,m
wilhelmina,31,w
wilhelmine,87,w
wilhelmus,1,m
wiliam,1,m
wilian,1,m
wilja,1,w
wiljami,1,m
wiljoph,1,m
wilk,1,m
wilkie,2,m
wilko,8,m
will,1,m
willard,3,m
willem,104,m
willem-hein,1,m
willemijn,1,w
willemina,1,w
willemine,2,w
willfried,2,m
willhelm,1,m
willi,200,m
willi-gustav,1,m
william,224,m
williams,2,m
willibald,9,m
willibert,1,m
willie,3,w
willis,3,m
willo,3,m
willow,7,w
willy,66,m
willy-carlo,1,m
wilm,5,m
wilma,79,w
wilmina,1,w
wiloh,1,m
wilson,12,m
wiltrud,1,w
wim,36,m
wimar,1,m
win,1,m
wincent,2,m
wincenty,1,m
winda,1,w
windkuni,1,m
winfried,12,m
winfriede,1,w
wing-long,1,m
wing-yu,1,m
wing-zhi,1,w
winifred,2,w
winimar,1,m
winja,3,w
winkar,1,w
winn,1,m
winni,2,m
winnie,6,w
winnie-elise,1,w
winnifred,3,w
winny,1,w
winona,5,w
winono,1,m
winson,2,m
winsten,1,m
winston,9,m
winter,1,w
winwayu,1,m
wira,1,w
wirada,1,w
wiran,1,w
wisart,1,m
wisdom,9,m
wissal,1,w
wissam,7,m
wissem,1,m
wita,1,w
witalija,2,w
withanage,1,m
withold,1,m
wito,2,m
witold,2,m
wiza,1,w
wlad,2,m
wladimir,15,m
wladislav,2,m
wladislaw,2,m
wladlen,1,m
wladyslaw,1,m
wlas,1,m
woanda,1,w
woboubé,1,m
wodan,2,m
wognin,1,m
wojciech,8,m
wojtek,3,m
woldemar,1,m
wolf,58,m
wolf-dietrich,1,m
wolf-friedrich,2,m
wolff,1,m
wolfgang,176,m
wolfhart,1,m
wolfram,8,m
wolftrung,1,m
wolke,24,w
wolkje,1,w
wolle,1,m
wollin,2,w
wolter,1,m
wolvina,1,w
wome,1,m
won,1,w
wondwosen,1,w
woo,1,m
woodrow,1,w
woody,1,m
woonun,1,m
worod,1,w
wotan,12,m
wren,1,w
wu,5,w
wubshet,1,w
wulan,1,w
wulf,4,m
wulfgar,1,m
wulfric,1,m
wunibald,1,m
wunna,2,w
wuqiang,1,m
wuraola,1,w
wuxia,1,w
wuyero,1,m
wyatt,20,m
wyatt-logan,1,m
wylie,1,m
wynne,1,m
wynona,1,w
wynter,1,w
wynton,1,m
wynungo,1,m
wüstenberg,1,w
władek,1,m
władysław,5,m
włodzimierz,1,m
x,1,m
xabi,1,m
xabier,1,m
xacobeo,1,m
xalil,1,m
xan,2,m
xander,4,m
xanim,3,w
xanique,1,w
xanoel,1,m
xanti,1,m
xareni,1,w
xaver,53,m
xaver-leander,1,m
xavi,8,m
xavier,33,m
xaviera,1,w
xazal,1,w
xeder,1,m
xelina,1,w
xemina,1,w
xena,2,w
xeni,1,w
xenia,46,w
xenia-isabella,1,w
xenija,2,w
xenja,3,w
xerxes,2,m
xezal,5,w
xheik,1,m
xheladin,1,m
xhelal,1,m
xhensila,1,w
xhensila-shade,1,w
xhesika,1,w
xhoel,1,m
xhoia,1,w
xhuliana,1,w
xhumana,1,w
xhymrije,1,w
xi,4,w
xi-di,1,w
xia,1,w
xian,3,m
xiang,3,m
xiangfeng,1,w
xiao,4,w
xiao-lan,1,w
xiaolong,1,m
xiaoou,3,w
xiaoran,1,w
xiaoxin,1,m
xiaoxüan,1,m
xiaoyu,1,w
xiara,1,w
ximena,5,w
ximo,1,m
xin,2,m
xin-wu,1,w
xinbo,1,w
xing,2,w
xingshen,1,m
xingyan,1,m
xinpei,1,w
xinran,1,w
xinyu,1,w
xiomara,1,w
xiu,3,w
xiyu,1,w
xiyuan,1,w
xoco,1,w
xolani,1,w
xophia,1,w
xristella,1,w
xu,4,m
xuan,9,w
xuanming,1,m
xunyun,1,m
xuân,9,m
ya-fei,1,m
ya-ting,1,w
yaa,4,w
yaakie,1,m
yaakoub,1,m
yaakov,1,m
yaakun,1,m
yaaqub,1,m
yaasin,1,m
yaassin,1,m
yaawah,1,w
yabella-christel,1,w
yabsera,1,m
yaccine,1,m
yacin,3,m
yacine,5,m
yacine-klaus,1,m
yacoub,2,m
yacouba,1,m
yad,2,m
yada,1,w
yade,43,w
yadel,1,w
yadenur,1,w
yadigar,1,m
yael,45,w
yaell,1,w
yaelle,2,w
yaeyo,1,w
yafes,5,m
yagiz,1,m
yagmur,7,w
yago,6,m
yah-hah,1,m
yahav,1,w
yahel,3,m
yahia,2,m
yahja,1,m
yahli,2,m
yahto,1,m
yahya,48,w
yahya-eren,1,m
yahye,1,m
yair,1,m
yaisa,1,w
yaiza,1,w
